10000 9000000 9000000 
5980165 2962439 6129956 2911756
2382393 1740916 2501843 1693496
6272437 7338141 6383713 7249744
2070303 72731 2171424 0
5266873 2727494 5423734 2690630
7029475 2439179 7253957 2403633
5663909 2723164 5769677 2609165
6995383 6115690 7081348 5982779
6866578 1404432 6965066 1289731
5006473 3917338 5098797 3827908
5833636 5782781 5924006 5671234
8349159 9000000 8407198 8906869
5506002 9000000 5598549 8883792
4591102 8753978 4757466 8715156
2987994 595180 3081475 493879
1963304 8478340 2070306 8429732
7703170 2432720 7758478 2304345
6818648 8938678 6951272 8889967
4397683 6664688 4483441 6556971
3491479 2378209 3545776 2208015
1572417 607113 1633357 529832
3785645 8467311 3889480 8374860
5468383 7934251 5509838 7724109
7544152 1459131 7625285 1399711
3930406 6379677 4060815 6298631
4316878 8921088 4470006 8854998
1992081 2942558 2070303 2854790
8003802 3367260 8081314 3212957
1221510 2306404 1312359 2236546
7219696 5241817 7363749 5199214
5907563 8008954 6022344 7921372
3950759 8119646 4102987 8081414
5567081 1860705 5653157 1757902
7544152 1619134 7678504 1554537
2600401 7557699 2668531 7399916
1641699 5484936 1717907 5356484
5135626 2548251 5302111 2500466
776901 4160900 854650 4092894
7872614 6007548 8058903 5959752
1727353 6498603 1861415 6418581
738979 3525374 826799 3449363
8059515 8589848 8097728 8457510
2994527 2464390 3175717 2396762
2600401 8234344 2680269 8128866
7335144 6695749 7405328 6552213
6207294 5131368 6290287 5022427
2501843 1229625 2581878 1144092
5114730 2388979 5200755 2278843
6401192 145667 6474761 0
3562413 1273496 3624203 1101253
2247828 6029521 2313950 5973345
8333067 4507182 8374654 4276747
4929905 8268821 5050660 8230153
2296401 8776964 2408146 8682973
7260604 8412468 7350799 8280442
6464420 3040227 6655089 3008173
6464420 8530714 6519809 8413685
3616000 8234344 3682291 8149306
6190829 8765402 6281428 8686761
8146109 6321009 8262583 6246153
8808446 1004031 8884482 940643
4405514 3385011 4506850 3291017
2559643 3951858 2713452 3881910
795222 3941801 952700 3880283
2713452 3980797 2775999 3881910
2484359 2923177 2520095 2774237
5842087 2852408 5912900 2721898
5221824 7317087 5306400 7237631
6718034 712304 6797238 617216
3950759 7930196 4033074 7862317
5485632 783732 5533751 683210
2070303 562563 2262678 509883
1907824 8856252 2013913 8774125
2629966 878757 2707805 781729
7860633 3999655 8005916 3947929
2331653 224008 2501843 167680
4685115 8205159 4757466 8088532
790223 7885408 908014 7804367
7915893 4435072 8113750 4383365
7023959 8637851 7108484 8491400
4106220 6568688 4194592 6435045
3300634 5343173 3369951 5182029
5306400 7317087 5381193 7237631
3470767 7066647 3529960 6998776
2861423 8776964 2921527 8631182
7544152 1554537 7614107 1459131
2335753 7770893 2410043 7688467
5391168 2004087 5490019 1909554
8031757 6246153 8106973 6104194
5091399 3685350 5162344 3571922
3694480 5268031 3812237 5201700
2070303 2131063 2124487 1956499
8881449 2171300 9000000 2112010
2559643 3881910 2635887 3787366
4977519 2888353 5060807 2830871
4758666 1963033 4805823 1866180
2191209 708238 2243673 615169
3545776 2378209 3577742 2208015
262512 1912752 366420 1821119
8660938 2188434 8759040 2112010
5033526 7046925 5188553 7007670
4765211 2664736 4903365 2609165
3436958 3409044 3483083 3310123
6796717 6647047 6845076 6574416
4214623 9000000 4316878 8911406
2170294 4705967 2307790 4623184
5159608 1253438 5321493 1185614
681658 4519057 799412 4436537
7457597 2908694 7557689 2858941
3171333 5658266 3258926 5534366
2327289 3845569 2432337 3787366
2706409 247708 2851001 184045
985312 4966711 1075827 4855657
536634 3761052 648201 3699774
5199699 2933409 5266873 2830871
5348531 8572257 5397593 8427620
7905776 62733 7981212 0
1076926 3816492 1287722 3768090
7469404 6695749 7498395 6546268
2720118 3881910 2775999 3787366
3217225 8136454 3327387 8072060
691465 401146 846326 324010
7532158 451955 7585788 319199
366420 1938533 475928 1869161
0 6312063 139477 6242252
7163913 1289731 7226657 1159186
5110986 4237221 5164839 4087035
0 2918532 118208 2828284
2660242 4342782 2743901 4298157
6770713 3725057 6856517 3590417
7751336 3107873 7867884 3061009
1287152 8111947 1320788 7963590
8558154 8676571 8608928 8602234
3756124 2759484 3784981 2590935
4651195 3005375 4688929 2845457
2428210 4624077 2488188 4436537
7363749 4807072 7462720 4733954
5937908 3769029 5980165 3647446
3478861 6452060 3555642 6403254
1021665 2306404 1070584 2104435
7013374 3414224 7223053 3363863
2628988 5724743 2673578 5609616
5321493 1104900 5473008 1053606
4470006 8887042 4591102 8814295
5133381 6061172 5196831 5892348
1765158 6075599 1863685 5983913
578137 6150630 677309 6061092
8392388 8055045 8456160 7969283
4001204 4763070 4060815 4661884
1888850 3425815 1998456 3362178
8830673 1258850 8912724 1116683
3028013 2641759 3170084 2590935
6062465 2112010 6134944 2003707
8862682 3939195 9000000 3903090
5431240 1002591 5581396 935197
931795 9000000 1026531 8921220
2178101 6224111 2247828 6093386
1974622 3747674 2011445 3603765
6266363 6461043 6388575 6420928
3028013 2832334 3132187 2727814
3812237 5250049 3901261 5201700
3625342 4957488 3724273 4855082
0 6671124 139900 6590371
8558154 8763696 8669870 8676571
5391168 1860705 5567081 1800521
8271371 2240835 8336530 2112010
5873764 5996876 5924006 5887961
7704511 8420824 7812781 8378850
4912144 7555387 4988311 7497888
6876128 8689338 6957083 8586731
2600401 7611703 2687613 7557699
5877768 3876821 5980165 3769029
5363175 8783374 5417171 8572257
3748043 7459969 3913729 7386133
8729594 8659680 8807324 8602234
7013374 3298463 7076883 3108822
78488 1015109 189679 933914
3770950 6076546 3872340 5953752
8369408 6246153 8431765 6104194
1379756 7345764 1487892 7289796
7180235 280030 7249938 113722
8558154 5675614 8729551 5616520
3784981 3515670 3869672 3416227
250093 2031265 328866 1912752
3876604 7101473 3954685 6977602
2628988 5609616 2757613 5534366
738979 3449363 826799 3375482
1641699 5632840 1731790 5550291
8047129 940643 8122176 777243
2520095 2666178 2653238 2590935
6042588 8572257 6159689 8486196
5852712 8449827 5954660 8387912
7467880 6193338 7594927 6115840
4729163 617950 4790870 448313
3701326 6226888 3770691 6076546
2361185 3292118 2443635 3170557
6342634 9000000 6379772 8818178
4929905 8777515 5033149 8700583
7479682 2565679 7557689 2478399
3217286 5343173 3264030 5182029
5613219 462129 5684026 291737
4922263 6243752 5029598 6177272
2323211 3359140 2477102 3292118
0 7345764 162536 7290530
6186065 3203538 6313788 3158068
7097049 1159186 7249046 1106394
4939427 1734369 5046859 1663961
3363185 2320362 3442629 2195123
935925 4635348 1078636 4572684
8460196 5248266 8558154 5156420
3178365 2892704 3268972 2808877
6739600 2384943 6766369 2195718
1226927 5056290 1342638 4966711
2039863 112114 2070303 0
4060815 5154874 4143481 5093013
477275 4572043 573636 4509669
3060737 6247760 3150002 6126681
1320788 8429732 1469842 8371355
6590506 7292708 6683308 7192781
7260604 8280442 7363737 8199101
1076926 3768090 1212821 3699800
5119987 4517989 5193509 4387198
7222645 7591712 7363040 7546792
1992216 7224026 2055255 7103231
3856943 3823332 3941007 3781147
7915893 4510051 8054160 4435072
7108484 8567991 7170091 8426588
3889480 8532363 4047282 8471178
6072705 7691234 6187292 7598079
5684817 3571922 5724538 3353117
6464097 940643 6571535 866642
1477074 6975214 1532620 6868618
8264442 6766799 8324789 6589177
937439 6719029 987491 6530923
6752297 8361789 6813377 8230953
8257763 8214452 8301463 8097182
5236202 4211970 5329413 4087035
7728036 1554762 7809033 1459131
391675 1705708 511827 1606959
1775922 4022947 1829460 3880283
7426307 8280442 7486694 8136878
1717165 1490919 1826671 1395673
1998456 3486018 2070303 3362178
4022536 2533497 4060815 2367959
3431485 7515053 3458677 7345764
1820308 8596303 1907824 8514000
4713811 1866180 4801859 1756843
4605297 5836000 4736865 5797349
0 4693119 35542 4601184
6730817 1515710 6813523 1412077
6003152 8910438 6114419 8875771
7788978 8946662 7901375 8850835
516883 4193307 623826 4095674
111814 8962825 241295 8918893
2165776 886714 2288184 841044
6895347 2661447 6963346 2577000
7509023 4733954 7578293 4636281
3139762 5534366 3242943 5471345
7860655 1366289 7953692 1289731
4060815 4400950 4174110 4331162
5550226 5077090 5617399 5004558
1875968 4893537 1923383 4705967
8073665 7969283 8192714 7904994
1922841 6375595 2029064 6298631
3425060 5343173 3503680 5249784
7758478 2853105 7858262 2757404
5852712 8387912 5954660 8288934
956270 5085408 1057696 4997722
5200847 615242 5287562 528054
5598549 9000000 5660049 8903001
7069990 7548962 7158318 7483974
5801490 5671234 5924006 5580589
1782689 8372237 1857645 8234344
6399902 1224371 6469749 1087812
5560332 8482161 5675526 8393470
5525058 246415 5602958 133498
1812560 8774567 1907824 8728203
6182729 2780785 6259051 2652016
1063601 2923251 1185110 2826475
4969977 4087035 5006473 3875237
431704 2584742 488617 2444836
3341816 871602 3529722 806082
2927302 6081322 3065466 6001867
1514650 3680393 1635799 3603765
279525 2796068 366420 2670730
6551052 4548098 6693750 4462468
7920058 3785684 8003802 3680815
7488764 7893763 7601684 7822311
80911 5740240 103385 5583950
5140083 462129 5187005 291737
3662859 305090 3793879 225120
4194592 6597134 4267861 6513730
2070303 2504462 2182659 2429188
2654612 3590632 2718900 3452937
4171321 5654931 4226288 5504241
4315941 5399026 4397908 5285240
3574884 4098097 3621417 4011262
4400348 3547293 4489755 3463181
5747374 9000000 5784096 8783374
4548920 6348127 4736865 6294731
4947827 4836857 5029598 4737803
3481710 7881896 3682291 7830630
534376 1869161 586290 1705708
3097092 4199383 3187055 4063633
4772906 8041201 4929905 8007610
7477577 1578025 7544152 1438210
8407198 9000000 8496316 8874295
591373 8501151 652992 8403056
7337835 2112010 7426459 2052840
5560332 8572257 5711351 8524308
5290434 1941140 5391168 1856324
3125624 4764012 3202660 4705861
7217505 6695749 7294861 6552213
1248432 7345764 1300552 7182990
1312359 2129700 1391544 2001782
8106973 6246153 8142418 6104194
3624203 2047311 3739855 1979765
242422 2796068 279525 2557458
4017922 4436537 4060815 4281914
4341417 324348 4401488 228192
8658417 4733879 8750043 4611893
1389990 7674324 1439976 7516123
7093801 271728 7122909 113722
1693168 1131754 1823718 1063146
1713540 2130954 1809123 2029033
1076926 3699800 1112386 3603765
8806828 5481632 8871722 5319523
162902 5548290 271132 5506223
5385728 8253237 5477773 8170693
4624912 6539686 4736865 6489107
4757466 8658603 4929905 8608665
2874008 1032420 2978527 989912
1259981 107405 1322984 0
6836385 3172034 6895347 3008173
3125862 7674171 3150236 7515053
3394163 6298631 3489163 6213452
7457597 2987029 7557689 2908694
8174587 2966010 8244659 2819901
6538960 1156668 6677135 1092724
4470006 8749982 4591102 8653104
2403560 1274067 2501843 1192232
4163621 4087035 4230188 3961183
4060815 1341141 4194897 1251437
8587160 3677078 8656859 3546570
2212019 999024 2288184 886714
5189432 8324143 5284873 8268821
3335878 3049804 3435666 2979768
8842869 8345593 8932314 8264183
5643181 2248365 5733471 2112010
5357048 4988148 5456018 4914976
3069434 743870 3146199 658471
8968989 375458 9000000 252327
6877071 4362143 6932473 4288040
8016356 4674056 8113750 4590994
170750 5102333 321654 5055652
2679399 5780503 2853896 5724743
668322 5506223 720605 5347070
1015499 1418455 1127512 1328425
1380955 8521473 1510265 8429732
4637201 1866180 4713811 1756843
4150089 202634 4211091 0
4979374 2609165 5135626 2574795
8060760 8214452 8113169 8101213
5029598 5691892 5143298 5627090
4534955 1825755 4566725 1661681
5769677 2721898 5980165 2683316
4397908 5896527 4501399 5859604
0 453840 84007 349354
3094472 2323360 3174444 2218201
1650215 8086410 1720543 7948186
4814415 7406203 4850726 7237631
4397908 5991637 4501399 5896527
8020617 1619134 8057695 1446590
7226657 1220220 7363491 1159186
7690327 2112010 7819196 2029895
2609924 9000000 2766002 8941386
302731 754603 380218 653549
4852549 6529747 4954516 6475138
1795168 8086410 1852377 7948186
7158318 7096627 7275301 7036555
7825321 8850835 7901375 8739140
7154225 558874 7258057 451955
596339 1222243 676317 1114871
5916553 4494656 5980165 4425627
7639512 5455208 7703885 5286542
1650215 7865509 1777909 7780066
5980165 3737405 6077261 3666917
2706409 91464 2844775 38602
8276234 4659309 8333203 4507182
4940085 3815443 5006473 3645115
4929905 8056075 5036865 7994564
7081348 6015663 7162343 5915026
7722774 7908208 7825858 7838780
8601019 2112010 8687238 1992438
7971196 796324 8047129 681512
7564462 5056935 7632335 4909243
2914359 4436537 3035965 4350643
3624203 2311238 3704291 2192780
6352033 3834005 6429327 3755001
6370118 6806839 6464420 6719029
7657851 173862 7820116 131616
7226657 1289731 7363491 1220220
6290287 5580589 6464420 5523441
660483 5849942 774830 5770374
1147946 6585353 1345014 6546534
8680752 5518267 8806828 5443398
241295 8850485 401934 8802602
6464420 3725057 6580683 3653991
8889657 767895 9000000 681512
6237507 4237671 6327634 4139007
6533634 4840759 6654598 4797411
5612237 5167505 5694822 5077090
3504908 8783222 3653541 8731228
826412 1297421 882287 1216350
7510639 4475335 7578293 4415620
2927302 6126681 3164000 6081322
5055795 569620 5113052 462129
6700719 3923073 6814018 3830621
3061632 2034686 3152042 1947878
2589595 2397577 2662309 2320154
1510113 6408729 1661241 6348208
7544152 1902025 7571932 1756751
8749960 6244446 8849011 6176992
7512988 8651092 7560356 8467148
4063194 8081414 4114625 7995026
7401844 1172959 7497005 1103950
1445728 3603765 1506597 3485217
3503680 5343173 3609333 5249784
6728784 5272301 6877714 5211736
1622283 7407983 1751648 7345764
2064006 5044553 2134707 4893537
4311207 4656165 4397908 4534146
4790105 1711264 4899570 1621938
6545362 3473592 6581611 3351125
1488955 5919307 1546354 5845691
8456160 8055045 8558154 7969283
1693168 1228920 1780563 1131754
2279170 8170184 2415559 8092499
4565777 6294731 4736865 6228286
921186 6975214 957478 6796592
1895271 2308575 2011630 2224562
146074 6053520 266519 5984577
3316304 1949955 3442629 1892001
5703093 4824810 5773034 4693019
3084797 5774369 3164000 5724743
6172813 7996059 6312410 7918566
7631747 7040143 7720542 6916428
7468864 2412091 7557689 2279029
5854679 6719029 5960537 6630829
5653157 1909554 5793641 1857757
6401192 573973 6521495 479938
4533824 5619910 4614781 5544188
1245169 2813372 1391544 2734655
8475073 2236143 8548284 2112010
8127130 6638675 8264442 6594713
3486022 4117997 3574884 4011262
2842558 8062740 2948841 8016197
1284622 4878730 1342638 4729447
321654 5102333 428696 5044655
6240826 3158068 6313788 3057491
6895347 3473592 7013374 3370147
8940036 7737108 9000000 7617896
5776114 1552716 5855326 1455637
3938292 5201700 4060815 5135222
3053003 8234344 3176134 8177362
8026510 8101213 8113169 7969283
3175796 1432837 3247794 1348254
7594927 6246153 7684313 6198385
2377745 7688467 2497656 7602456
7812781 8318805 7983931 8280442
8918445 6176992 9000000 6033769
6646024 285235 6744623 222986
6225833 1008655 6337503 940643
1429989 3737712 1514650 3603765
276394 3367004 390354 3301002
3071577 7345764 3157585 7280302
6987345 4288040 7045594 4096542
2689737 5343173 2762728 5190794
1341477 2734655 1391544 2598792
1088244 2504325 1148027 2431295
7217505 6455838 7292707 6374706
3061632 2122281 3122539 2034686
3784981 2926954 3902991 2846926
2654612 3787366 2718900 3672860
5041660 2291090 5114730 2245660
7486694 8037555 7599708 8003034
6359678 4824810 6464420 4738188
4221943 3159511 4312050 3072998
5711351 8572257 5784406 8482161
2227666 1834753 2382393 1796463
1677963 2789264 1739119 2708959
1320788 8007727 1398847 7857990
3902991 2669744 4060815 2590935
2070303 2315969 2127898 2131063
7480934 5455208 7534545 5286542
4780328 6997173 4818704 6882650
5321493 1176745 5473008 1104900
8696509 2368476 8771020 2236143
7185331 5338718 7293626 5241817
4561427 5462160 4649963 5354927
1546354 6026583 1678088 5983913
5322246 683210 5409369 615242
3206388 8606534 3272920 8505715
826412 1496528 946609 1450374
121987 1705708 220575 1649862
56884 2554983 133732 2436164
7580152 7679651 7676214 7603320
1279091 3298186 1322374 3125409
102351 8128583 162535 7924781
5528284 2877926 5557517 2727494
2295640 1401878 2370272 1274067
8091267 681512 8122823 513960
1823718 1131754 1881552 1063146
1391244 5487803 1526279 5401542
8324789 6766799 8376400 6589177
725031 5347070 792560 5170291
2802742 6209108 2878263 6126681
2070306 8587472 2159866 8489136
3682291 8010428 3819080 7950363
5557517 2766038 5663909 2679642
3374472 6845576 3408010 6719029
4333939 2399794 4376199 2258605
3553002 6923603 3682291 6845576
1911249 408514 2070303 384863
7808862 3697278 7888641 3574495
4852549 6379182 4954516 6324579
3054084 6719029 3265573 6662954
8734457 5049090 8806828 4909243
3831484 7768166 3942820 7683714
5391168 1686000 5595329 1637889
0 6053520 102975 5942948
8494646 1655502 8617678 1572941
8531908 4102431 8587955 4006404
2103692 6208908 2178101 6111972
8648937 1331441 8701827 1258850
7363040 7615601 7508353 7579828
1559519 482386 1620812 392184
5454686 5917997 5535371 5802361
3258926 5658266 3341555 5534366
3694480 5036538 3783410 4957488
6114419 9000000 6190829 8905792
1168137 6975214 1233079 6796592
7275301 6961298 7400230 6916428
879959 1762636 1037316 1705708
8011146 7025388 8174464 6954068
6194689 2477135 6250307 2355243
5833636 5832491 5924006 5782781
2819317 658471 2881159 522801
2242037 6478960 2297156 6298631
1178389 5114186 1342638 5056290
8356334 6104194 8453761 6036345
386542 6196048 421795 6053520
7426459 2023608 7492624 1902025
1393691 4267943 1460149 4152606
7170091 8529226 7260604 8426588
1515511 5234826 1641699 5195641
7729571 4292982 7799862 4190481
3832956 44248 4060815 0
1034135 955105 1127512 884454
6406692 6029279 6464420 5940082
8013149 5147188 8101881 5066359
1228557 5319261 1287265 5186280
8732453 7451918 8808143 7306696
1212782 1566400 1258786 1445333
8618831 6761890 8724792 6675015
5873860 3769029 5937908 3647446
2970746 2333406 3094472 2274269
4841717 6719029 4954516 6660177
7485469 6916428 7557117 6844951
3222293 866227 3341816 823813
5651182 5680414 5702360 5580589
5429248 3769029 5542545 3707540
5584310 3266562 5659217 3208108
4093987 9000000 4174199 8854998
6814018 3869505 6963974 3814122
507728 1052694 629695 984367
5029598 4995650 5183196 4946701
0 3619388 84077 3490471
3583336 639148 3645118 489476
4746292 2171957 4882520 2112010
1499720 7137096 1596607 7030801
2501843 1834753 2704968 1789892
3606742 7668641 3682291 7515053
3157585 6845576 3260454 6799889
5975456 5670557 6110564 5580589
2247828 6126681 2319569 6029521
2478949 6770565 2638001 6719029
3202660 4913350 3282008 4800806
2564945 4342782 2660242 4262128
7060193 2309809 7134043 2169408
4174110 4215254 4223722 4087035
6464097 866642 6597712 783732
8027364 681512 8091267 513960
3645118 639148 3674522 489476
3260454 6845576 3301604 6719029
4899216 3984492 4969977 3875237
5459603 6545755 5582513 6485558
8364647 681512 8456925 577488
3117036 6570106 3198767 6448258
7440804 7387506 7507484 7244457
2963116 7280302 3028019 7173206
911234 1944500 994376 1886862
121497 668938 205532 596330
5224985 1053606 5353023 983034
5776114 856597 5848563 783732
5323357 8427620 5397593 8288934
4019665 9000000 4093987 8854998
1922841 6605841 2061605 6520107
618468 3037648 738979 2992753
3793879 305090 3989214 253213
4793833 7901150 4929905 7832178
3556460 5953752 3629839 5848225
8409175 5637462 8504271 5539077
7447330 1806455 7544152 1712088
6533232 8230953 6651873 8136678
4835370 2752754 4960932 2664736
842915 2019464 911234 1886862
7705947 6377908 7873083 6335435
251639 2918532 366420 2850494
3816018 6874743 3964811 6802376
660330 827604 815549 754603
137366 6562886 189719 6487035
8563485 2903882 8781034 2850142
5091142 2112010 5185423 2051665
942317 884454 1127512 852674
960594 3722533 996692 3603765
5619742 6306850 5686550 6172185
580459 7466559 657953 7345764
3483083 3084049 3563747 2980856
3326717 3511765 3483083 3449764
5574789 2509901 5643181 2453084
4119580 6719029 4194592 6568688
798528 2963993 927271 2883001
6372581 6109881 6464420 6029279
6044715 2207085 6145200 2112010
3911201 6623260 4060815 6572289
4102987 8234344 4236144 8170429
4172398 3884734 4245539 3764314
738979 3722533 772428 3603765
4375838 7156956 4470006 7076151
5075221 5324112 5198688 5241123
1080134 3603765 1190461 3535405
4116931 1548287 4171787 1462993
4612179 687420 4729163 583315
0 668938 82142 532907
3328710 4559333 3493698 4527466
7492624 1955855 7601424 1902025
2371489 2274057 2477876 2180724
1241464 3603765 1309530 3490365
1127512 1039350 1241641 960559
3113108 5471345 3252954 5438237
6114419 8905792 6190829 8821713
826799 3480744 897859 3323353
3341555 5848225 3436195 5763568
1391544 3113249 1520391 3034163
6234262 179657 6317532 130262
2762838 7268853 2813777 7124009
5111260 9000000 5209843 8921110
5642714 8745620 5696704 8646431
8811171 4276256 9000000 4223044
2196374 5909430 2247828 5724743
574761 588513 697224 516128
5236862 5892348 5325109 5794024
6022344 6978109 6152172 6896053
7668205 2853105 7758478 2790651
6335835 4533970 6386959 4398578
6895347 3147747 7013374 3108822
5036865 7766095 5152626 7724109
1078636 4729447 1199653 4642881
590370 3862135 683321 3761052
4624912 6489107 4736865 6435045
5617399 5077090 5760906 5004558
772644 7089029 825747 7008607
738979 4361325 819189 4270963
7427105 7957866 7488764 7851106
5196831 6065939 5245886 5892348
2773551 5058410 2848476 4957488
462399 754603 574761 653549
2765752 2751165 2832269 2689220
5513252 3981460 5551740 3769029
6349434 8093156 6464420 7996059
2354002 662791 2501843 586357
1907824 8938525 2048791 8856252
2874008 989912 2978527 901240
4852862 291737 4903907 140529
6307701 2492153 6355912 2319397
1881552 1174232 2009292 1094122
4899490 5550293 5029598 5509120
2923548 901240 3015215 856195
6022344 8288934 6080300 8087011
2680269 8234344 2740830 8050570
7539869 866113 7577200 741245
3664087 4395991 3743215 4281914
2237854 4372840 2290005 4258240
6874064 735751 6944893 658668
4684612 8033818 4772906 7901150
6116804 4711093 6166426 4473873
5702360 5963647 5758135 5887961
2831194 7005935 2963116 6932520
5224985 983034 5353023 935197
1717845 4898240 1875968 4842883
2764250 4578537 2839477 4436537
1568147 7906570 1650215 7857990
3872340 5484234 3953263 5343173
7401844 1103950 7497005 1010578
8381600 1358147 8517543 1279466
7740741 319199 7829444 224137
702957 1086214 835999 1000970
7600245 3515296 7675401 3378255
5660049 8888170 5747374 8842947
6166426 4605851 6337392 4533970
4197047 8286879 4386106 8234344
8724094 3435434 8771961 3212957
71440 7201057 138302 7133715
7013374 3363863 7138061 3298463
2715023 7005935 2831194 6932520
5325109 6172185 5395081 6008427
0 5102333 89503 5011720
8257727 4109871 8290772 3942530
8067655 7904994 8192714 7832067
240222 7615959 358938 7541784
2784240 184045 2888002 91464
6576033 4342180 6630140 4219373
2848969 1426480 2992948 1347850
676317 1425212 763988 1326645
7566779 6544251 7615168 6455838
4528000 1481708 4637201 1407779
2602615 7168240 2715023 7129795
5862246 2609165 5947815 2475324
7510639 4636281 7578293 4475335
4501399 5828717 4605297 5710462
5702360 5887961 5801490 5799388
6648471 3008173 6710406 2917928
5441884 246415 5525058 133498
1421248 5037783 1563357 5005143
4060815 2494301 4214022 2419057
2253094 2320154 2371489 2228454
2070303 3986259 2187610 3907271
4491728 2685980 4624379 2609165
6053297 8743751 6114419 8615536
4000126 8471178 4144997 8389731
0 7290530 137384 7201057
0 8619706 199027 8575287
8916232 4733879 9000000 4611893
1320788 8569772 1380955 8429732
8558154 8602234 8733244 8541589
1439976 7674324 1529691 7562552
8604072 1428438 8745304 1358147
3624203 1472415 3712249 1334925
7220732 940643 7351243 892368
458376 6571226 580836 6493888
1453817 2849391 1583376 2803411
8454159 4163197 8531908 4006404
7023959 8906907 7115689 8831909
6283468 3353055 6464420 3292144
5864998 6998295 5910654 6909760
2628988 5534366 2688230 5343173
5301049 3320960 5366151 3237936
6240826 3057491 6313788 2911756
5046859 1866180 5091142 1621938
276394 3301002 390354 3240683
5414005 4283901 5468340 4087035
4554017 783732 4612179 635191
2070303 2724433 2128315 2590935
738979 2408204 837486 2306404
987491 5623141 1074162 5506223
8640432 3435434 8724094 3361423
8305317 5078808 8414575 5002584
7076883 3183079 7148570 3108822
2070303 1592941 2168651 1530301
3852805 4550343 3933582 4436537
2528816 5973345 2592722 5846346
1899516 4673783 1966616 4593292
6874064 658668 6952608 504496
1910766 6298631 1991017 6179461
4705051 3875237 4908971 3815443
628055 7934811 709535 7818969
5902320 3008141 5980165 2852408
712181 248489 846326 156542
5234938 3424953 5282492 3320960
3529722 91369 3678201 63241
401934 8858770 568774 8810748
2490137 4836190 2646631 4764012
6084449 3666917 6158640 3535077
5866437 9000000 5928115 8801928
2646631 4904260 2705109 4764012
2486157 7602456 2529986 7446102
328866 2031265 366420 1912752
6464420 7536048 6606908 7476290
2282403 4124305 2446031 4063633
8430559 3212957 8563485 3124226
3861209 1884875 3943821 1804737
3040014 493879 3115350 339903
7054984 5338718 7091930 5184658
1482506 5845691 1546354 5724743
5114730 2278843 5200755 2200046
3348216 1834753 3486243 1781398
723591 4625912 799412 4519057
4060815 4131444 4137788 4087035
6126903 1552716 6225833 1449239
6284974 4139007 6309472 3974050
371840 7089029 436974 6921253
178291 2215517 299192 2145550
7315525 3869505 7363749 3725057
8290772 4061363 8454159 4018235
162535 8128583 407528 8080716
3869727 4208881 3952415 4117951
8215714 5218740 8362321 5156420
425979 5944038 522303 5844068
5686550 6420928 5832709 6342190
4548412 2910936 4651195 2845457
2548829 1653503 2668412 1557600
2574793 6592440 2650404 6540000
619303 2541954 738979 2464869
78488 933914 189679 882323
2987994 493879 3040014 339903
8509284 4694342 8658417 4611893
1771560 2249858 1895271 2210269
3113108 5367412 3252954 5343173
3442629 2378209 3491479 2146210
8038420 5769548 8112535 5632401
4030653 7592072 4101744 7520778
2232343 7887730 2279988 7745761
4470006 8653104 4515632 8472076
6550546 5435609 6657028 5338718
2738595 6480278 2816964 6406240
5064033 7007670 5124979 6903695
4128094 4893537 4192038 4727827
2297156 6478960 2354080 6298631
3977345 4436537 4017922 4281914
7134437 2508806 7193357 2439179
1922841 6719029 2008215 6641892
2358588 2590935 2498629 2510818
178788 3044812 366420 2983150
3829761 2590935 3930563 2524820
0 8306097 131056 8261191
6905075 6883460 7071298 6808889
5871254 4604765 5980165 4494656
5891371 4693019 5980165 4604765
738979 4005747 952700 3967524
3384098 8823107 3471997 8770174
1454659 6554268 1661241 6516704
529773 3316043 587285 3183588
477275 4905135 573636 4804026
215191 1912752 262512 1821119
1936065 4436537 2015457 4357765
7703885 5337848 7804577 5232048
354352 1120541 433145 967529
2354002 586357 2501843 509883
3504908 8731228 3653541 8675706
923602 6347500 987491 6182384
5928115 8945037 6003152 8801928
1327131 4081503 1379717 3880283
4501399 5991637 4557631 5828717
6949049 170071 6986841 62639
4828031 6795016 4886172 6719029
5560190 6123385 5702360 6054393
5221703 6540377 5308026 6420928
8454159 4380620 8601464 4320876
7829444 319199 7905776 224137
6153808 5022427 6236542 4948902
7858262 2603715 7931465 2510323
416489 8522583 514377 8446956
7011967 7599465 7069990 7521452
7071781 747897 7176920 646490
1162962 516128 1307998 449447
7673739 1289731 7746327 1120897
1391544 3174134 1520391 3113249
1236100 7963590 1320788 7885408
5329413 4211970 5414005 4087035
672912 8287362 817006 8253930
2954038 4607949 2981753 4436537
676317 1466018 826412 1425212
8697288 6362663 8749960 6176992
5557517 3008141 5610967 2822998
681658 4625912 723591 4519057
1263481 332345 1391544 288060
7747352 6916428 7816949 6804689
7325122 3018957 7363749 2791644
5733471 2609165 5823833 2475324
2084846 7608858 2168435 7550189
348810 7822527 514377 7792661
1677963 2598151 1823227 2536151
6978191 4591542 7144348 4536451
8027364 460345 8169819 377166
150353 3126399 221718 3044812
1678088 6298631 1765158 6171769
4762978 2112010 4843700 1997131
3930563 2533497 3997629 2367959
7310799 1578025 7424690 1484725
6806708 222986 6928020 170071
1680665 7707287 1751648 7609088
5954660 8572257 6042588 8432136
7193357 2584212 7276173 2439179
690384 2094776 738979 1938533
6464420 5583162 6584701 5509413
6342634 8818178 6464420 8765705
1588007 6139929 1678088 6026583
4470006 7237631 4585863 7172061
3493698 4769678 3642711 4694699
366420 2807301 490071 2733289
