8000 500000 500000 
385475 377442 389363 370599
401873 159571 406216 152964
270458 108652 275607 103001
390021 390172 394071 383420
150205 188138 157755 182684
433178 365554 437978 359407
60847 123631 65087 114408
30244 368861 35858 364868
155680 43738 160992 36753
130158 485919 140063 481820
90147 222319 96170 219903
78703 206618 84092 200185
18741 439564 29118 436975
471325 100799 479262 96170
287014 85269 291502 77646
381608 262786 384892 254577
486183 135196 493391 129251
172750 97023 182342 92340
185674 396582 189161 390008
5925 348548 13276 343336
351687 431623 358925 427483
415089 67934 417615 60343
349573 350525 354574 342076
284246 127873 288713 120407
120356 40181 124521 29616
455821 29984 460311 21699
436625 84118 438937 71719
16981 188247 23499 184382
174061 29616 182101 25146
277184 216701 284631 211090
346252 228486 351780 222410
339972 14571 343175 6767
261821 488993 268846 484785
140536 280440 148429 277878
139435 453271 143383 444801
384171 70221 391443 65025
333373 60104 346330 57499
335080 243089 339149 236916
471325 103356 479262 100799
255076 450071 257143 438538
225457 182221 227900 167794
471832 49391 479088 45272
251172 32781 256803 26497
306622 384470 314299 378428
43037 119931 49873 114408
137117 428469 141177 422175
264023 429064 269908 423800
331751 131971 337784 127716
116644 284736 120356 276428
244359 77600 247512 72598
448000 75223 454826 69390
243291 130923 248356 126992
377940 355150 385833 350387
13276 348548 20364 344851
106484 306667 111150 301086
317789 373407 324125 367743
159923 489537 164602 483038
413311 157052 417292 149519
459640 248426 467001 242346
53730 158183 59045 152124
74877 61338 79448 55486
293941 367662 304091 363066
215361 272149 218512 263579
16981 156994 24509 152419
332005 467680 339091 463523
286681 466741 297671 463523
484543 382432 490483 375554
457577 217422 465785 212269
75845 129101 84092 125661
279832 498518 290759 494473
382677 88820 388292 84970
84092 150515 90147 145990
262346 476803 266061 471169
321701 65940 324734 55051
2828 308218 9963 302250
446565 365733 462094 363323
444956 201862 452898 198979
486183 159571 488213 152019
25843 232023 35858 228962
276643 135079 290508 133191
97493 89008 102654 80666
140005 248778 144344 238912
42873 18253 54548 14195
352596 182221 355501 169093
256959 13379 259914 8328
73372 494486 78167 489753
266503 195179 273967 189243
482981 245287 491743 242346
5658 456637 12587 450135
352893 236916 355540 228486
162573 215303 168451 209292
456568 150986 461081 140407
287203 347752 289782 342779
151885 457880 160427 454965
304091 367192 307258 357040
122529 340813 127117 331123
62920 65750 67399 57120
260629 92340 263038 84084
406211 394895 418102 391000
329333 254220 334694 249739
438162 141846 442961 137253
0 73688 5575 68287
165535 92340 169687 85818
283535 4349 290880 0
5946 361817 9156 354767
458842 396484 467252 392061
207900 220270 214573 214748
265294 175111 271039 171748
381751 477671 385475 473264
169501 448912 179843 445377
474187 268276 483875 265604
328161 140740 331751 136350
250435 228372 256813 225108
434693 440323 436726 430421
448000 77543 459367 75223
256660 74511 273518 71840
291810 483930 299022 478820
428147 251563 431820 242346
378465 473264 380639 463523
384104 266482 390297 262786
344039 470480 347732 463523
199109 413340 207212 409206
443184 159571 450855 154580
483875 292850 487339 283142
291042 258632 296783 254589
130871 396582 139754 392268
168777 280375 178050 276943
17127 336293 20364 323810
177322 266956 180253 262290
437812 189462 441839 184401
21486 405714 30088 402435
460311 4805 466241 0
276122 286515 283275 282757
469300 464687 472316 453806
155361 277878 158846 272310
434547 300828 438684 291237
0 87822 9108 83239
7197 185200 16981 183023
218760 150159 222918 141925
286210 140401 294437 135079
82186 346177 88516 341490
48021 110570 51900 99900
20985 126760 25719 116810
447737 418117 451169 412011
192932 46822 197005 42350
413741 381037 416849 370617
332005 500000 339575 494310
338480 236916 342907 228486
151320 105995 159861 102511
292609 265894 296707 258632
489549 410723 493240 406875
0 308218 2828 302250
368609 415948 374378 409359
161093 36753 167975 33531
198310 362660 203435 356275
38197 123631 43037 114408
213851 5889 219226 0
339441 166495 351109 163295
35858 293057 43995 288905
201930 175170 206572 171889
373935 272598 378257 262786
54539 239547 58963 235694
176415 81428 183227 74699
393560 327789 395431 318015
483610 435684 489549 428806
26932 396582 31129 386357
424107 230678 431221 225585
120356 138755 125102 131132
367191 162980 379336 159571
126364 322950 136120 319667
238214 12154 245709 7808
451169 479028 457472 472476
48439 414616 54212 406664
28793 7681 37981 4975
90147 186269 94564 177689
222918 133588 228332 125778
406211 370617 409829 365001
56882 253334 61644 248205
399548 36360 402654 29336
420236 188914 424609 181190
56811 228777 67399 224695
21631 48497 26668 42980
423825 461516 431950 459285
2793 173782 4644 165804
487020 164621 494280 159571
261338 224701 265646 217097
479088 32351 483157 23789
253125 478848 266061 476803
434887 489411 441652 484815
0 297882 4814 293355
194581 155989 201930 152909
113146 222319 115011 209214
57997 420045 64944 414616
35858 392631 46146 390962
306564 25150 312168 16983
442994 65986 448000 57773
126312 290830 129495 283134
251779 57196 256660 49391
115400 443555 121929 438181
35858 281425 38407 275575
283275 246223 291345 240874
38877 260453 42272 250988
302140 154020 309956 148895
178827 425612 184647 418907
285711 49391 290880 44549
235186 12154 238214 3386
303529 116229 311148 113250
186535 380761 194581 377185
36118 417034 42155 410576
390144 418324 394004 408927
35858 331764 47346 329222
351687 437944 358925 431623
110690 31340 120356 27447
456349 112711 459126 106116
132283 302611 137576 296838
416849 358442 425628 355690
173444 85402 183501 81428
280296 49391 285711 44549
326617 284877 329002 272844
222918 146500 228692 139648
70283 433481 74381 425668
429047 376793 433846 370176
394294 262786 400129 258862
415960 144933 419765 134760
417593 242346 421671 230678
176120 415919 181127 407708
111659 346280 120356 341529
125785 23014 132244 20766
283206 98672 287707 92340
415694 30695 420664 25821
215361 257220 224631 255164
120356 327875 128603 322950
486183 152019 490275 143411
235139 154947 239832 145217
20546 90956 24543 83442
46497 158183 53730 152124
279832 406571 286005 401436
74030 43264 77779 35150
75265 477309 78167 470727
120356 8706 125785 0
110023 201432 114385 198092
110347 292098 113272 282112
258924 278703 263925 271801
194581 500000 198686 493897
25843 196896 35858 192199
360529 89874 363838 79509
204491 433200 207794 428846
246951 389340 251957 385348
285134 440562 288644 431599
169094 129558 175266 123147
283275 261504 292609 258632
236277 346648 239262 338170
98055 333954 106193 329822
49831 55772 54238 50170
279448 62606 283563 56247
325019 345864 329369 339457
314509 29796 320648 25150
60115 14335 67399 8752
288123 445022 295743 440562
367306 440562 374378 435340
391218 457601 399494 451985
472309 453806 475680 444469
465708 332190 468685 318015
125102 149489 128321 138400
179744 172378 184992 165917
5925 339565 9960 331790
129814 92340 138453 88822
368405 480321 374515 475822
440773 57773 448000 54200
349188 265691 355889 260240
236716 124483 241357 116229
56722 200102 62415 193613
164602 500000 172168 495581
430192 129022 438713 125527
41518 410576 44110 401349
236716 130923 243291 124483
61536 188247 63594 178223
7533 224141 14791 221287
386064 308534 388743 299300
110690 27447 116021 23560
403021 339988 406211 327789
340928 284877 345019 277483
460311 21380 465931 15864
191391 29616 197005 21721
385749 233512 389781 229734
443775 242346 448720 233161
276384 182221 281861 175111
3015 456637 5658 445879
172153 458083 177598 450589
286168 411436 294635 406571
351387 49391 355755 41541
240285 451950 246291 445975
63475 178223 67399 172542
78857 258365 84070 252998
492878 386257 500000 379896
315164 236916 322156 233209
171935 197443 175816 193001
84092 233092 90147 228292
221299 299035 225400 293181
266710 378833 279832 376527
130158 477585 137309 474701
180812 226608 184562 215303
415694 42341 420664 35735
34074 98892 39906 90956
175266 146338 179055 138006
101695 80666 106873 74712
460311 45987 464193 37019
62712 325379 69998 321877
354443 194611 358761 186323
86815 61338 94355 55440
151614 92340 155492 83600
335080 249739 343768 244870
231554 443512 239152 438538
128096 248778 134775 244058
310389 463523 315249 455142
24509 164595 31916 160881
319495 150926 328161 148895
207212 401879 220727 398750
406211 420309 410320 411349
239210 310356 243132 299993
413194 267064 422407 262786
398631 500000 406211 497130
323002 284877 326617 272844
352282 427483 362672 423676
67399 25850 79261 22834
348042 182221 352596 176635
183471 189713 188871 184818
493099 152019 495857 143411
67399 43264 74030 39021
188321 154706 194581 152489
268266 255992 270872 246895
318512 486659 323199 476765
150368 409253 160427 405191
214342 326873 223748 322934
182848 489262 191051 487440
164657 133351 169308 129558
258457 410628 262166 401836
458435 496434 463808 491994
252027 296680 259983 293181
332684 49391 335587 41073
23499 182916 31916 178573
337312 422275 348633 420685
342421 416455 344643 410816
44508 266122 52364 260453
82186 350497 90926 346177
464097 15864 467036 8136
276643 133191 284533 127873
377785 133390 380414 123701
113800 396582 120356 392481
165358 71571 169655 66623
125286 386471 129842 381154
479574 445173 483571 435684
395831 201862 404033 196515
279832 365198 289471 360904
159167 29616 166028 25732
445174 111265 449879 101740
401113 196515 404033 185345
347433 365235 349573 355827
48690 468235 55075 461234
35858 238454 40766 231861
301925 463523 306297 454836
357060 153831 368055 150364
304091 337740 312096 332628
317989 242433 323002 236916
143840 309584 145974 296838
28115 251460 35858 246739
250900 500000 255584 490816
475367 10462 487497 7173
0 173782 2793 165804
304091 343798 312096 341341
279832 479911 285077 474436
329369 398069 334664 390334
418775 309792 422792 300828
467829 411346 471994 405134
136258 160828 144578 156533
32262 265060 35858 257933
348062 386860 356892 385349
50003 10183 60115 7031
93988 226950 104002 222319
242664 175111 248783 169204
86700 93237 94355 90470
35787 450902 42086 445409
16981 184382 20495 176005
144684 99588 151320 97563
138453 70223 142734 64611
78094 441589 85214 437770
194581 340859 197778 331944
205986 242383 212668 236209
9187 42980 14077 37001
437474 242346 441860 233161
392007 437298 398897 432835
316067 440562 318889 427226
444018 146773 450360 141846
406211 477048 410237 469712
10393 471637 16567 465065
489942 351691 500000 348305
151993 16050 157039 11166
396195 70221 403909 65025
220727 424520 229646 422067
209342 107487 219981 105888
139274 467840 147572 463742
14281 284577 23630 280931
168777 255993 175207 249659
166259 8182 170754 0
35858 275575 45429 273260
401870 365235 406211 360006
312096 332634 322626 330570
237937 500000 246291 496142
385475 485690 397568 482423
296922 222371 303254 216701
292545 356464 296217 351030
221198 116229 230198 111160
4151 489638 13153 487417
489549 428984 493427 419952
230210 500000 233388 489563
369675 371491 378896 369044
16567 500000 19218 490561
295141 427679 304234 426197
431617 300828 434547 291237
169633 478493 175525 470727
62215 298425 67399 292146
437989 89983 445174 84118
243693 373300 248924 365085
284631 206641 287877 198987
155492 92340 162388 85803
451869 248919 454629 242346
18035 211547 25843 207492
458214 372680 462094 365733
201930 165436 207653 157958
325126 440562 329369 435778
54562 500000 60388 495948
287877 206641 291215 198987
176144 60713 187942 58094
398610 159571 401873 148529
297694 25150 300199 16983
247154 278811 250380 272826
378640 416371 385475 409982
14609 244305 25843 241428
268224 271801 271331 260617
258027 116229 263458 112119
308414 307956 311547 301072
57159 414616 60878 406664
143579 348244 150201 345169
360374 493143 365589 488139
421291 298048 427475 293736
207900 214748 214573 212588
60388 470727 67339 466595
276405 255992 280653 248604
470359 372680 473695 367862
151758 221905 160635 217486
52051 138593 54460 130449
60737 193613 67399 188247
425451 330765 428475 318015
437812 181157 451363 178189
397622 370599 406211 365235
120356 305183 127071 302265
350295 6767 353075 0
22053 459678 27741 456637
279645 92340 283563 88006
323002 249739 326979 246463
174562 182684 179044 172378
477081 208265 486616 203682
413815 189594 420236 184703
60388 486421 62540 479752
26833 352884 35858 348548
478672 84118 483130 75151
117822 27447 120356 16606
4036 396582 9156 392250
272033 426087 276092 420571
64240 57120 67399 45209
274801 8377 284441 4349
478629 479028 483740 470136
188586 249135 194581 242879
104364 458124 109701 453448
315230 367743 323797 363240
177793 249659 183315 243731
335174 440562 340584 434900
366254 201862 369646 194537
408277 10322 412275 0
143668 200668 150205 196413
442961 141846 450437 137253
418953 449080 428435 445059
168777 292195 178788 289960
302757 312330 311547 307956
463686 344454 465708 335391
157233 470727 160427 457880
474017 139340 476064 131684
97440 455792 100334 449041
458503 344454 463686 335391
37981 9456 42873 0
223748 345274 231665 342437
372861 141911 384954 138238
55075 462922 60388 458349
330067 198786 335332 191831
138870 200668 143668 191999
137833 347348 141354 336372
418953 452639 428435 450456
479593 435684 483610 428806
185613 238912 191878 232571
281641 37896 285220 32399
487020 174801 491992 169110
128603 331123 132954 322950
84070 267230 90147 260592
437978 362856 442227 353465
324805 294896 327989 284877
480189 4050 487497 0
453444 229387 457343 217422
347261 99204 350524 91224
264149 359172 268231 352737
130158 500000 140063 495596
417141 278336 422407 275896
455070 427162 457622 417887
25226 111675 31916 108252
303529 79509 308934 74687
206926 92340 213851 86471
438684 300828 441394 291237
31916 181082 37467 176115
308650 401436 312506 392803
67399 303048 76889 301147
198242 191483 202249 182221
409344 257515 417030 251702
302757 318015 311547 314009
19055 433481 25821 426425
0 402604 6362 396582
67399 289385 71297 285385
100798 314534 106193 306667
462192 423357 467915 416235
319323 330570 322626 325695
454369 335391 465708 331846
355725 300159 360389 291919
169851 365203 175518 357306
458367 363323 462094 357669
407755 298052 413143 291237
287637 156508 293685 148895
16766 272820 24870 269276
0 117091 6512 111983
413551 341555 420848 337096
42873 108026 48021 102393
345641 314767 348618 305385
402922 29336 408277 23492
239979 221624 250435 218128
120356 78594 128547 75289
204911 247864 210507 242383
242452 43671 248767 38617
245636 236916 250435 231458
262153 64925 270029 59334
217217 55263 223581 49391
379336 193588 386711 188977
457120 309315 464832 305339
106193 376364 110821 367946
70283 413161 72698 403367
436956 304810 441394 300828
413194 268586 422407 267064
318084 69402 322382 65940
137833 360052 142334 353346
449532 126706 456568 121486
414657 391000 417957 381037
7533 229959 14791 224141
315355 359287 323797 357040
166028 26614 174061 21721
374378 440562 378542 432039
451169 385349 458842 381037
398589 236385 407059 231926
337270 176155 341230 169093
194581 447748 203474 443143
74023 30937 82831 25850
488712 490971 493277 483388
435385 159571 438162 147861
475680 479028 478629 463350
268231 376527 272707 371308
114962 56189 120356 51299
360389 291237 364969 281167
464832 272079 474187 269757
225323 220270 233696 215678
220037 391624 223748 379014
404611 227275 410535 222630
205283 305273 212249 300233
404033 196612 413815 194350
113927 193019 116353 182068
250680 365085 254974 359650
329369 422275 337312 416455
346635 488139 352082 483376
188218 450589 194581 445019
216703 455014 220727 447748
31129 384666 35858 378525
384543 112083 388969 106430
29647 456637 31462 445454
297590 193863 303254 187499
93170 165121 98856 159373
104752 416490 114210 413550
358852 38680 365069 31247
413595 220032 419108 215860
91703 414439 99396 410177
456349 106116 464631 103356
242663 145217 248183 137832
168777 289960 178050 286414
156629 209182 162573 201493
89507 406100 91703 396582
127587 264235 131226 253519
389859 254577 392689 247716
5628 123739 8927 117091
150601 152230 160441 148307
326979 249739 330442 243048
397568 469055 406211 464170
85214 406100 89507 396582
483303 124324 486183 119384
374378 409982 382087 404501
369479 365235 377940 360282
231665 361092 239262 354928
203435 362660 208516 356275
76070 318265 82186 313794
35858 192198 45760 188247
410237 475242 414785 469712
324125 373407 329369 367743
194581 415968 199109 408332
329369 384967 336482 379622
482355 356666 490834 351691
333673 322386 343567 318015
364998 297526 375535 293934
408277 16275 415424 10322
351533 416455 355563 409441
90147 233621 93988 222319
144263 27053 152942 21721
430351 467309 441652 465242
152642 179819 159837 175784
495102 20944 500000 17960
469398 38248 479088 35179
164597 248778 168777 238912
51232 317672 57976 313550
12878 148885 15604 143509
481244 159571 486183 153189
155299 328376 165118 326727
490782 305809 495637 302548
208813 71571 213851 62660
4194 183023 11830 178303
258924 255992 262315 246938
281861 164974 294123 162098
476978 346028 479259 337263
466875 444469 475680 442247
52364 269454 58520 267034
189614 198152 194581 189713
483875 309072 488023 305809
372861 153273 379860 148695
479259 330404 489133 328132
181790 357306 186552 352680
475454 184484 478742 175609
258924 266508 268224 263127
236629 485448 243555 478785
136120 313327 141443 309584
0 96283 6514 90956
429548 217094 437474 213406
115400 470727 119535 460869
286982 384470 290495 379036
0 456637 3015 445879
318889 430835 329369 427226
303254 198177 308478 193739
169851 337538 180355 333168
9005 74973 16237 71282
457749 21699 460311 13012
42272 260453 44352 251078
286982 379036 299484 377158
275950 410628 279832 399437
13570 272820 16766 262961
269908 432799 272033 420571
486183 120328 491276 116229
420848 321564 425451 318015
67399 293839 76889 289385
134661 470727 139274 461419
189331 327721 194581 318726
348062 395933 357893 393351
31916 188247 37467 181082
322382 79509 326826 70536
420394 77483 422423 67934
460311 49391 464193 45987
155739 11166 162521 5689
194581 285810 205859 282283
91882 116317 97089 110442
44253 417034 48439 410576
282525 474436 286809 466741
419690 131318 422218 121990
3673 134794 8927 127759
492052 262786 495650 253289
380701 79509 391608 76009
374463 229734 379007 225581
57439 104874 62634 96393
353937 14571 359590 6767
357461 116229 360529 106669
332005 481261 338081 473585
127071 302323 132283 296838
218846 242383 222044 232655
188029 232571 194581 227705
417344 177442 420236 169553
243755 333748 248434 327850
484543 364863 492878 361865
220727 429064 229646 424520
437959 500000 441652 489411
372861 138238 381835 133390
242610 496142 246291 485448
366149 146674 368273 137064
288351 329290 295745 325034
82925 306667 90147 303415
239404 429064 243917 421184
63594 188247 67399 178223
398137 490171 406211 485690
272590 293181 277257 286515
433726 116229 437989 109349
41508 326371 51232 323987
281861 174880 285087 169440
150205 199259 156629 195018
311336 367743 315230 363240
271652 135079 276643 127873
167610 396582 169546 389358
93580 299911 96349 292098
179643 8414 183012 0
450646 229387 453444 217422
50245 219855 59796 217402
287257 360904 292545 354348
115011 222319 120356 214344
316706 275791 320533 263891
384104 274178 388381 266482
90147 270510 96828 265343
214573 196422 220394 190242
265646 218798 273424 215746
425199 123122 430192 116229
56722 205615 64064 200102
60388 439298 71103 436062
136258 156533 141576 149489
259346 158093 267603 154947
64944 422597 70283 414616
227900 172069 233014 167794
94349 336101 106193 333954
429994 176978 437812 170947
464832 276213 474187 272079
486352 426629 489549 421530
67399 19323 69559 11653
190784 110245 196025 104137
341230 182221 348042 178602
48281 78395 59993 74410
94148 255981 98237 248109
278143 282757 283275 274568
188710 338097 194581 334733
275575 175111 281861 171740
179843 450589 188218 445377
374905 128991 377785 116229
360389 306908 367597 303460
477081 203682 486616 201862
207239 9397 213851 6370
198022 282283 202517 275036
430192 147861 433912 137253
486998 474651 493557 467722
233696 190438 239443 182221
185539 81428 188337 71571
352035 318015 360389 316087
160427 465990 167900 462800
220727 410628 223245 399432
227710 125778 229853 116229
428475 329896 439053 326112
462094 363550 479259 360806
434491 425274 440896 420309
360360 422275 368609 416788
129842 386471 139754 382874
313420 148895 317441 138183
67631 391605 77637 389728
42873 37338 52206 34359
308478 209938 317411 206241
19218 500000 22653 490561
4067 263512 9079 256978
208725 32669 213851 24379
56962 193613 60737 188247
198547 308841 200873 300233
84092 210530 90147 206890
246291 485658 255584 481488
175266 132569 179783 125026
84092 186219 87789 174620
78690 389728 82176 379902
22706 143509 27595 134794
443964 75191 448000 71719
184915 463093 188897 458083
58618 45209 61595 37338
241096 242033 250151 236916
224114 445975 231554 441411
271652 148895 280952 144545
126150 233888 130767 226735
284631 212955 292761 209251
360389 171560 374155 168543
456254 242346 459907 229387
235920 354928 239262 346648
158998 385992 163416 380358
118128 329482 120356 319333
136926 99588 144684 95767
196785 116229 203436 110245
61841 278893 67399 272042
483054 75151 487708 68283
362858 463523 373336 459616
189191 377185 194581 371215
304105 40646 309486 35028
340584 440562 346746 435477
172750 103369 177326 97023
273950 410628 275950 399437
163551 371530 169851 367918
246291 442404 255076 438538
79301 117474 84092 113920
96349 301086 104705 298962
211202 208925 214573 200946
138658 403848 144966 396582
194581 242383 198483 236209
345180 6767 350295 0
360389 211813 363943 201862
351776 321403 356762 318015
273424 224701 277184 217957
339185 454466 342448 448540
481423 237156 489949 233226
410320 420309 413868 412734
27037 73479 35513 71084
194581 467234 199568 457964
403708 116229 409225 111172
271039 175111 275575 169265
136308 134409 144578 131132
176469 445377 188218 442740
201350 457964 205642 453008
294697 450916 303570 447999
220727 490801 228073 486104
38002 288905 43995 281425
0 424003 8304 420484
286809 474436 290492 466741
310389 455142 315249 449771
155234 340396 159450 332131
35858 306667 39663 296738
0 191481 7368 188247
225542 13102 232766 10868
95523 432894 105749 429913
178440 361835 186552 357306
299831 272113 310686 268575
0 213045 9268 209339
106873 55270 112709 51299
398589 217050 410535 213350
0 250425 6054 244305
110690 16606 114901 8750
187889 3570 197005 0
381355 440562 385475 432138
224518 100216 228011 92340
298855 102173 303529 92340
277184 194275 282288 188182
41085 478191 48690 474557
160441 165917 165062 158353
200528 382304 214143 379014
150023 400122 160427 396582
157573 252332 168777 248778
473067 251974 477853 242346
229140 277473 233696 272149
48021 99900 54679 94533
136780 296838 140536 290830
212668 226978 219321 220270
150169 139783 152786 134912
426393 467309 430351 461516
126623 253519 133575 248778
459640 251556 467001 248426
263458 116229 270458 112119
0 152419 2229 143509
372451 25318 384717 22763
385475 451984 391218 448745
451010 13012 454726 3917
44220 209838 47196 205615
368405 483915 374515 480321
333116 111670 338195 105689
115400 447725 120371 443555
52726 298701 58520 293057
85214 470727 90037 462937
212836 465947 220727 460920
17860 378525 22622 372551
200388 346774 205733 340859
149136 131132 154410 125088
377814 262786 381608 257673
220727 486104 228073 480865
110267 444025 115400 440127
233014 121612 236716 116229
99087 244055 104002 235512
476064 159571 481244 150672
304091 324214 307259 318015
166318 48854 168833 36753
15318 200898 18258 195050
343897 380361 348062 370702
186332 263883 194581 259330
58520 266598 67399 264360
283275 313739 287761 307327
224993 5889 232766 0
100070 285797 106889 280830
389600 49391 394298 43406
97089 126026 102747 118619
139754 382914 146817 377252
179139 42350 184330 36753
343768 244982 348452 236916
282379 19704 290880 14439
58618 57120 64240 50075
376519 453571 385475 451024
183012 10120 190269 5895
399647 418324 406211 415723
339972 6767 345180 0
369646 201862 379336 198907
376088 55545 380594 49391
464193 45746 469398 37019
350120 116229 353602 110018
59045 143871 65015 138593
473131 324001 479259 318015
354550 447557 362858 442721
73218 46119 79448 43264
340685 108140 350120 105206
372451 40006 377064 32767
197005 12294 200450 6370
383684 347141 386159 339337
324805 300882 330817 294896
471832 41924 479088 38248
69866 176457 74916 172953
415089 80012 422423 77483
106873 64618 114962 61754
125525 492078 130158 483956
434028 102624 437989 93670
252591 415808 257691 410628
23210 368861 30244 364868
462856 262786 467001 251556
173194 276943 176328 269529
137117 419238 147312 416490
0 32716 5865 25868
244372 149672 250978 145217
186034 282238 194581 276943
0 320969 6927 316852
379860 150295 384954 141911
41623 352592 45780 344996
482981 249290 491743 245287
397088 390172 406211 385931
31916 171065 40085 165657
150201 366121 159276 361556
114962 61568 120356 56189
215439 344737 223748 340859
494742 451160 500000 444454
248767 6300 251370 0
399494 457601 406211 455389
422218 131318 425199 121990
269492 80010 273518 74511
239964 65306 247240 61316
35858 288905 38002 281425
422423 81435 432268 78153
365069 49391 369867 42076
362739 9537 368355 4289
51871 200797 56722 193613
489133 326658 500000 322671
120356 108155 128153 103900
194581 318015 198547 307698
23499 178573 31916 176206
169546 383322 173217 377185
102654 88524 106873 80666
199568 465547 205642 461244
235553 410628 239262 403335
210415 322934 218627 318015
493833 71761 500000 65344
137833 353346 141354 347348
415106 309792 418775 300828
491924 318015 495637 305809
426686 57714 428909 49391
248924 373300 252505 365085
258924 263127 268224 260617
448000 84118 459367 80063
351780 226174 360389 222410
276035 67954 283563 62606
179923 433769 186614 431145
72765 172953 76892 163045
113800 392481 120356 386142
294635 407173 302124 401436
392429 482423 397568 476026
150502 158163 154397 152230
168328 77785 173444 71571
160427 444859 166309 442115
468685 332190 473131 321969
434887 500000 437959 489411
186552 362926 188811 352580
99867 357108 106193 350497
21486 412733 30088 410031
346746 440562 351687 436902
360389 182122 365015 177291
426142 500000 434887 496567
141722 238912 146898 232645
120356 165917 128203 160828
386925 65025 389535 55545
407235 291237 412333 284609
173217 383732 188399 380761
239979 218128 242953 208817
9797 170585 16981 165098
263667 84084 273518 80010
125358 88180 129814 78594
267826 14248 274801 7414
12647 122153 17941 117091
440436 392279 442592 381037
223748 364593 228923 361092
35858 193613 45760 192198
289359 54785 292935 49391
335132 390334 338874 384967
67631 389728 70508 379902
90147 244055 93988 233621
229978 182221 233014 172069
198242 195475 202249 191483
35787 465065 40356 456501
244036 399800 251957 397306
213665 282283 220873 276184
183208 129949 189780 125324
0 414840 6362 407925
108898 244055 120356 240562
220873 293181 223734 280916
355501 176995 360389 169093
312096 343998 319063 339457
308478 196651 317411 193739
299130 148895 306803 145977
309956 156131 313804 148895
96170 222319 99050 207288
295986 43390 300724 35028
173817 238912 180812 235442
78200 101714 84092 97261
30088 419274 42398 417034
42497 171065 46497 162862
24910 25885 28793 18945
25342 472794 28640 465065
426393 469778 441652 467309
211273 398750 214619 391624
358366 79509 362235 67280
20364 348548 26108 343133
202249 191824 206424 182221
297671 474436 304733 468074
17810 6126 22414 0
304488 249798 310686 246223
352035 312198 357458 305385
78720 19323 82570 11653
213851 87434 219834 81044
466737 159571 472214 150986
388412 18980 390825 8275
244355 187681 250435 182221
41508 319445 47377 313550
108115 137021 113857 131962
78167 500000 83628 493826
292770 224890 296922 216701
407837 53793 412471 49391
271652 144545 273677 135079
164134 260156 168777 255723
186332 276943 191113 268255
184949 67739 188055 60713
194581 131123 202352 125180
363668 111230 368121 108420
335332 201769 341096 198433
325705 367743 329369 357040
479047 308732 483875 303437
112709 61754 114962 51299
404033 183737 413815 180543
90147 265343 99609 260306
353362 62833 354867 53267
105237 115897 109174 110442
355406 389721 365484 386860
25843 220609 31460 216683
49997 138593 52051 130449
279806 103702 287707 98672
158169 71571 165358 66623
148259 268537 152024 264235
199568 470607 205642 465547
88017 367449 98149 363653
312886 53526 321701 49391
437978 353465 446565 349946
204911 261745 210507 253648
60182 96393 62861 85776
131777 392268 139754 386471
11434 117091 17915 112409
97089 138611 103460 131962
266604 338314 272457 331063
79742 186623 84092 182019
16830 90956 20546 79779
18955 313065 25480 309009
64138 353734 67631 344996
452307 172569 454991 164267
139435 440575 144992 435477
168451 215303 180011 213794
158998 396582 162088 389358
297674 29242 304503 25150
87811 25850 94872 19323
482104 406089 489549 403564
385475 476026 391248 470392
125358 92340 129814 88180
272457 342426 276633 334394
259234 304026 267949 300971
253125 473522 262346 471169
84070 275346 90147 269503
416849 361147 422416 358442
424844 176789 429994 170947
492572 159571 495857 152019
24958 101497 31916 98595
76740 123475 84092 117474
183012 21721 190269 15264
360389 218283 365400 211813
424053 116229 433726 114273
388292 99493 392797 94095
180355 318726 184188 310291
150201 352502 159276 350140
490782 302548 495637 292850
320648 5404 327907 0
207794 429448 213938 424090
148228 92340 151614 83600
481423 242346 487479 237156
78167 493826 92605 490976
53920 341492 62778 337446
415650 102624 423515 97125
285257 177613 294123 174880
363832 483915 368405 478873
47346 334070 52298 329222
401873 152964 406216 148529
94872 21636 97086 11653
27465 42980 35045 38370
184330 42350 189665 36753
157955 286212 162265 277878
136926 95767 144684 92340
441652 487726 446856 483544
319491 122734 328161 119925
107510 180855 110512 174574
283304 393514 293369 388848
487411 336718 491532 330404
303570 450916 306046 440562
395171 221687 398589 214379
21486 402435 30088 400215
312886 65940 321701 61437
234924 112297 244168 107487
343496 207849 349752 201326
263024 127864 271652 123261
180253 274181 186332 267560
277823 171740 281861 163834
460495 326477 465708 321271
145974 303675 150127 296838
197005 14527 207239 12294
53856 374908 60367 368938
239210 314119 245626 310356
367856 303460 375535 297526
363408 325649 369707 320716
476980 116229 481240 106575
273424 217957 277184 211990
387515 262786 391438 254577
334222 144199 341165 140740
365132 133390 372213 127575
372213 133390 374905 116229
175207 253837 186332 249659
224511 318015 233873 314229
46497 180944 55101 178223
202884 202903 207900 195475
389002 281167 397089 276073
359901 483915 363832 472222
328621 53193 333373 49391
491532 332586 500000 330404
9156 369478 17860 366902
280310 77458 283563 70179
329369 346444 336408 343087
24093 291823 29858 284577
165062 165917 171164 160075
407755 303378 415106 300769
497193 500000 500000 491954
53856 385210 60700 379436
365400 218283 369993 211234
320446 145070 324935 135181
394130 493201 406211 490171
24910 10379 28793 0
355755 38680 358852 31247
395831 173625 404033 168530
367191 168543 372641 162980
245000 293181 249957 285552
362672 427483 365686 422275
120356 182684 127577 178295
160635 238912 166310 231499
