4000 50000 50000 
2482 36403 3113 35149
25230 33064 26536 32774
6811 50000 7513 48700
45533 7262 46129 5985
23894 47495 24563 46291
23420 22283 24631 21642
28165 14086 28906 13532
2978 43601 3496 42216
8523 26084 9195 25413
3396 26350 4157 25515
1536 45009 2197 43601
41811 37728 43051 37372
31651 41299 32341 40786
10068 33695 10874 32869
5061 43192 5759 42216
43297 24711 44037 23919
0 23313 1597 22796
3843 35371 5145 35149
21986 36932 22864 36234
44001 48333 44473 47702
10423 45727 11314 45295
32175 47885 33379 47127
20548 6704 20999 5451
0 30167 541 29011
47466 46218 48088 45002
21419 5553 22323 5253
11428 5106 12787 4747
32764 30541 33778 29687
35833 50000 36308 48091
49461 35387 50000 33910
34205 48033 34799 46435
46999 27681 47530 26017
30666 47127 31883 46435
38458 18454 38839 17129
44737 35595 45091 34437
19328 47495 20016 46733
29056 19293 30457 18885
32245 6441 32579 4713
3089 48045 3496 47379
5478 47513 6485 47251
38257 50000 39317 49548
12102 17609 12763 16902
40212 34022 40940 32958
7077 26364 7518 25156
31301 49330 32221 48947
30666 42804 31221 41879
25593 4713 26079 3975
41811 27709 43156 27329
7318 10737 8282 9795
28302 13532 28996 12593
1386 41399 1798 39869
46380 23705 46872 22813
8725 16906 9735 16577
0 878 650 0
1177 46125 2045 45655
26079 4713 27189 3974
24576 19539 25505 18841
29683 38758 30666 37851
10469 27002 11314 26321
48263 26680 49071 26017
41099 2566 42278 1967
10311 6211 10660 4747
35667 10035 36365 9328
25668 10356 26177 9464
30514 18075 31716 17714
4234 40286 4846 38992
29511 36942 30636 36108
36365 9101 37341 8482
13873 5747 14182 4237
28871 40128 29780 39774
28894 2809 30693 2402
41811 38505 43051 37728
6577 9918 7318 8829
34799 48091 35714 47128
12062 25238 13417 24985
35743 15364 36572 14701
2366 2942 2756 1880
15079 27383 16190 27162
6910 20312 7802 19256
9735 22417 10024 21074
0 3321 840 2966
27189 4713 27721 3297
19911 31726 20930 31419
47009 14750 47891 14043
34146 4004 35122 3097
39754 1794 41099 1147
25076 40265 25582 39384
39389 25388 40259 24449
8492 35149 8721 33774
11744 46787 12765 45898
14009 1445 14531 0
42830 14767 43565 13908
11314 36776 12459 36200
14426 19454 14888 17952
4673 10460 5130 8941
31291 41299 31651 39853
3396 24292 4020 23660
35825 17009 36572 16259
5105 32608 5822 31964
3705 12657 4019 11573
42726 28635 43156 27709
12029 22913 12880 22174
37070 20617 37772 19827
11428 11417 13417 11142
43364 42832 43932 41542
10850 3370 12074 2652
33134 5704 34441 5294
39191 38613 39716 37795
3496 50000 4300 49186
25071 4713 25593 3975
31533 1976 32414 1356
29669 27555 30107 26006
2326 34323 2709 32223
10572 9554 11428 8454
47891 14958 48572 14420
35996 5290 37365 4713
33516 9164 33944 8482
9455 6211 9928 4747
13417 48091 14129 47000
18951 45643 19551 44750
33944 9263 34609 8482
39957 46598 41047 45939
24819 12593 26177 11975
21946 40939 23235 40488
25242 44900 26029 44255
33912 27406 34469 26730
2366 8941 3410 8225
26538 28894 28027 28476
30372 14535 30871 13628
31301 50000 32221 49330
25668 11705 26177 10356
0 19120 2296 18713
28280 17342 29829 17009
43413 9354 44117 8635
31774 36942 32263 35295
38533 6441 38933 4868
13417 23331 14362 22424
9847 35149 10068 33831
43583 17985 44505 17097
9735 16966 10468 16082
28514 41850 29780 41280
22178 44410 22730 43650
43472 19451 44505 18847
31170 7450 32245 6975
46030 23034 46380 21551
40894 13555 41811 12593
16732 25252 18283 24777
34039 14900 34726 14206
37848 3522 38474 2399
39772 19184 40755 18454
8125 22417 9065 21649
43037 29616 43584 28635
48473 19334 48744 18188
7846 29726 8490 29065
44505 19451 45255 18586
41099 1520 42278 936
27286 6913 27979 6271
5822 19256 7254 18699
18705 38183 19043 36002
36572 13357 37772 12593
2935 18713 3396 17761
36308 43019 37197 42396
3496 45126 5061 44818
1796 29011 2536 27907
45469 36732 46876 36243
464 42216 1386 41432
15396 35515 16766 35152
20232 2293 21502 1815
30457 19452 30906 18556
31096 9398 31664 7938
14249 29752 15356 28894
44241 42832 44919 41723
32501 25277 33647 24519
43905 47176 45231 46598
44750 2566 45256 1482
31576 10394 32245 9398
48520 39110 49146 37950
18283 25206 19652 24777
0 30803 696 30167
7077 24219 8679 23715
49333 37101 50000 36093
43384 10531 44122 9810
33021 40989 34404 40698
17498 3580 18219 2305
41811 31754 42703 30946
17151 5745 17832 4754
9735 20026 10896 19337
36791 42396 37197 41155
3089 50000 3496 48045
29916 33891 30668 33062
8007 40646 8788 39820
36645 47635 37309 46530
21303 16103 21544 14405
12894 10389 13417 8771
1603 4953 2366 4267
34658 36942 35803 36261
34469 27406 35396 26730
23840 25850 24460 24519
37772 43470 38689 42832
31524 28519 32399 28127
43529 35595 44123 34175
30514 18556 31716 18075
23483 4205 24186 3264
7713 1851 8282 1203
37772 38929 38405 38080
43034 46043 44096 45444
24563 48047 26022 47589
32831 27406 33912 26730
9745 50000 11314 49506
13417 17009 14403 16338
22135 34458 23335 33708
41811 36070 43051 35595
5822 23375 6404 22417
22541 48849 22899 48082
18750 28894 19310 28146
10068 34155 11314 33695
46876 29276 47397 28635
18032 8418 18876 7355
21986 35328 22864 34856
28906 14529 29655 13532
7399 33774 7759 32515
43529 34175 44123 33178
32641 43825 33448 42804
45757 24508 46380 23615
46244 32379 46876 31854
48789 12593 49603 11705
34441 5765 35996 5483
39191 37795 39528 36036
6442 38855 6985 37676
694 37908 2482 37496
34238 43657 35286 42804
37365 856 38474 0
12883 15254 13417 14091
3396 28229 4303 27550
14329 45608 14945 44549
4590 19026 5822 18307
31524 25909 32501 24923
29817 7938 31115 7450
20267 48389 21665 47938
17374 24066 17843 22211
761 5141 1603 4267
12894 8771 13417 7947
1611 9332 2366 8478
37070 24519 37772 23608
5822 8072 7318 7734
16503 40758 17497 40097
15750 33013 16170 32316
23888 30626 24702 30166
6399 48700 7764 48251
27544 43094 28027 41809
29461 50000 29997 49407
28705 36942 29511 36532
7136 13276 8317 12861
34126 46435 34799 45116
38923 24449 39622 23991
5822 29026 6723 28305
17556 32316 18368 31571
41811 32170 42703 31754
427 5141 761 4267
24631 22458 26171 21948
22811 29627 23888 28894
39112 19002 39772 18454
26889 39432 27543 38183
38514 36036 39192 35201
31921 43998 32641 42804
18600 41809 19746 41514
23483 7618 24321 6875
32291 16031 33031 14804
41811 23533 42579 22725
30693 2458 31533 2152
33300 29687 34658 29173
29384 29083 29987 27555
47632 25413 48731 25091
31883 47127 32677 46435
31314 47566 32175 47127
33155 4004 34146 3097
6577 8829 7318 8072
2482 38458 3843 37896
23483 11265 24819 10802
15751 35152 16144 33708
48744 19851 49245 18188
0 24967 1220 24226
45829 13525 46372 12593
47539 1075 48134 0
36971 25527 37772 25067
34726 13524 35743 12593
42728 42832 43364 41542
17810 30834 18370 30181
22492 9716 23483 9399
45757 25328 46380 24508
23483 10802 24192 9464
28906 15182 29655 14529
18485 22856 19179 22211
37772 13555 39576 13139
5822 24879 7077 24122
47492 29992 48973 29724
28027 38849 28838 37908
45751 32379 46244 30519
26177 9212 27597 8700
6485 45824 7098 45128
38819 32653 39605 31717
9155 49296 9745 48700
40259 22479 40655 21741
11314 22174 12012 21609
9531 13363 10784 12749
17391 44009 17994 42789
46129 7262 46748 5985
12352 42940 13150 42102
46090 46598 46876 45384
3441 2942 4134 1937
0 40948 464 39869
13417 41809 15388 41454
37772 34693 38819 34123
28027 42305 29780 41850
41811 19451 42637 18847
4032 18307 5081 17473
34418 21016 34634 19827
35460 39845 36428 39135
1133 27464 1847 26821
25393 14361 25904 13242
45167 13896 45829 12593
5438 45893 6485 45128
48195 3993 48942 3145
16351 10985 17354 10090
9453 46962 10723 46583
17418 45253 18951 44710
21235 19178 22334 18841
43410 1233 43670 0
3496 43910 4022 42216
47170 5985 47614 4741
34039 17009 34726 15694
33021 38821 33933 38387
19863 34856 21717 34480
22871 20648 23507 19539
3396 23660 5020 23347
30135 9398 30698 7938
42111 5553 43131 4957
3705 11573 4673 11195
20999 6704 21419 5451
5145 35948 6343 35149
7550 39820 8325 39198
15393 42047 16707 41809
49187 9754 50000 8841
5822 4490 6483 3117
4106 6252 5302 5791
31889 4261 33155 3742
16351 14116 17709 13784
28027 45340 28980 44923
25174 35841 26190 35046
4192 17027 5822 16550
26841 14086 28165 13532
47891 21199 48469 20455
44037 20984 44959 20445
44037 28635 45373 27946
24689 33708 25230 32421
11314 37314 12459 36776
29697 47906 30226 46137
28027 40854 28871 39774
20811 33708 21344 32494
22150 14513 23483 14141
37772 25388 39389 25104
427 5547 1603 5141
14232 26899 14574 25589
22026 29717 22811 28894
49572 41196 50000 40319
46378 18202 47891 17781
6238 37115 7550 36727
15078 9609 16351 9015
13417 2421 14302 1445
25878 43094 26345 41809
15480 48651 16013 47314
35350 34069 35974 33352
19886 13528 20626 12919
44037 21551 44959 20984
15602 24333 16190 23331
8730 44500 9453 43953
24085 39790 25076 39323
14302 2222 14847 1445
24085 41096 25076 40407
14930 23331 15611 22424
20836 3197 21644 2293
20669 14405 21544 13784
25230 32205 26442 31726
37772 15071 38270 13555
13417 24076 14753 23786
13417 44009 14728 43321
3396 33993 4693 33579
45091 33521 46876 33028
17922 44710 18951 44009
46876 38104 47728 37438
16351 12682 16999 11895
42571 10501 43384 9354
3396 21516 4576 21147
18750 28146 19310 26631
20366 8034 21304 7355
46380 25228 46794 23705
4239 31499 5105 31102
46356 1859 47562 1075
47606 47298 48985 46728
3496 46129 5061 45717
37772 23379 38567 22855
41811 41542 43932 41194
35558 42804 35935 41338
44037 26581 44475 24790
35996 5863 37365 5290
23234 35796 23964 34856
43156 28635 44037 27966
43131 5985 43701 4957
2366 11545 2914 10502
41086 23833 41293 22479
44379 24790 45173 23615
2566 27464 3396 26821
9278 16577 9735 15197
12570 20547 13417 19541
27354 19110 28259 18556
23507 20648 23831 19539
13417 21971 14360 21217
40983 36982 41811 36036
22135 34856 23335 34458
19080 16099 19453 14391
34887 41835 35558 41338
1597 24226 2131 22575
0 36871 759 36022
7189 2273 8282 1851
38949 41467 39888 40953
41811 33178 42703 32170
42703 33178 43126 30946
22878 45749 24372 45183
11314 29443 12680 28745
5930 42216 6442 41435
23234 36452 23964 35796
12352 40521 12833 39069
40850 15143 41811 14502
4693 35149 5382 34285
3113 36499 3843 35706
42933 20914 43613 20229
817 10624 1561 10037
20994 12919 21544 11478
19996 10383 20748 9794
12833 41181 13417 40562
13417 34975 15396 34619
6174 33774 6716 32515
35309 34984 36357 34069
45374 9750 46531 9354
817 11945 1561 11110
8978 7479 10272 6972
33021 40698 34059 39845
15386 2431 16397 1612
6370 5360 7357 4490
7881 27020 8523 26129
48195 4549 48942 3993
36803 39845 37772 39520
13417 24829 14753 24637
43977 18847 44505 17985
39888 40407 40702 39923
26538 28476 27030 27812
39716 39923 40451 39197
17498 4237 18219 3580
34658 35362 35803 34984
43106 3144 43639 2566
33765 28519 34412 27406
39072 8771 39702 8251
11869 31507 12388 30841
40811 23833 41086 22479
15287 15085 16351 14266
19179 23919 19970 22798
17926 19276 18419 18269
16355 50000 16873 49114
38518 12593 38881 10975
12787 7094 13417 5770
38635 6725 39702 6441
42664 47354 43905 46598
40236 2948 41099 2525
13788 26899 14232 25589
6577 10737 7318 9918
42830 15748 43565 14767
32764 30866 34658 30541
4613 2942 4985 1937
26276 26626 26785 25673
18283 25679 19652 25206
14700 5747 15412 4950
44919 42832 45854 42150
3396 14907 4276 13826
4134 2942 4613 1937
40755 19043 41371 18454
20626 13528 21544 12919
18649 40097 19746 39355
23483 5542 24321 4713
13417 45608 13712 44009
16351 13784 17723 13084
7513 49296 8338 48700
962 20082 1446 19120
37197 43019 37772 42094
12765 47125 13417 45898
22497 23669 23211 22498
31716 17867 32470 17009
46244 31854 46876 30519
24430 43094 25447 42549
48023 43262 48990 42778
38217 30325 38927 29150
44744 43437 45334 42832
22410 12985 23483 12181
1581 14353 2366 13520
36405 19827 36861 19053
3410 7831 4996 7427
11314 22913 12029 22174
38813 15143 39267 14432
47042 10514 48346 9900
17230 33708 19110 33292
7038 21089 7926 20312
31564 48947 32663 48251
26079 1645 26548 851
10850 4747 11721 4215
38881 11416 40435 11189
6630 770 7259 0
6483 4490 6983 3117
30666 39817 31291 38875
25225 50000 26504 49311
16144 35152 16766 33708
19629 2293 20232 738
20076 45043 20999 44009
49093 35387 49461 33910
47149 7091 48166 6760
34252 2046 34931 997
15282 7799 16351 7439
33045 22199 34334 21843
28793 33915 29488 32908
29464 11042 29936 9398
31325 13688 31640 12593
40181 18077 40808 17129
31533 3356 32414 2972
38270 15071 38813 13555
15393 44009 15860 42720
12062 27442 13417 26842
38764 43897 40013 43470
17236 30834 17810 29648
11428 12359 12889 11984
16698 17952 17374 17009
24511 38183 24949 37560
35451 7476 36567 7174
25155 9464 25628 7618
38405 39923 38830 38496
20930 30454 21633 29640
16190 25252 16732 24777
13417 13788 14294 12973
17510 36002 18514 35315
782 15155 1928 14353
33045 21843 34334 21455
31297 4261 31889 3356
399 26145 1220 25786
29683 37851 30666 36942
16827 8559 17354 7355
27089 24519 27954 23643
32501 25909 33647 25277
45829 14043 46727 13525
38819 31717 39605 30922
7881 25420 8523 24219
39702 8412 40361 6958
25174 36835 26190 36193
33689 33295 34391 32017
33473 13273 34039 12593
45837 38047 46876 37424
34177 36942 34658 35776
696 30803 1568 30167
48797 7382 50000 6606
0 24226 660 23313
23420 21642 24631 21337
48942 5985 50000 5464
35184 997 36085 0
13922 41454 14338 40758
28638 6634 29543 5718
18876 8543 20366 8260
38830 39923 39191 38496
39716 39197 40451 38537
33053 24519 33753 23518
23025 4365 23483 3132
46432 17781 46935 16861
4276 14907 4946 13826
27815 23643 28879 23057
42042 43625 43034 42832
26890 43094 27544 41809
20999 42729 21651 41809
18876 9794 20748 9399
0 35149 1272 34669
24511 36835 25174 35812
34726 15364 35068 14303
8968 20312 9735 19720
11314 33792 12495 33164
18255 10985 18876 9553
32414 1894 33155 1356
14811 39719 15351 39042
19652 25679 20048 24777
8886 37788 9986 37445
20267 47938 21665 47495
48572 15975 49030 14420
9019 27364 9432 26084
5383 48394 6399 47513
22741 11533 23483 10383
14753 25589 16190 25203
47891 17069 48979 16651
35315 5483 35996 4713
28564 2402 29264 2007
42467 34229 42855 33178
4239 30478 5023 29638
3496 49186 4300 48637
34059 40698 34404 39845
48484 1482 50000 1075
32831 26730 33647 25909
18079 21643 19221 20893
35975 31069 37772 30721
23889 32421 25230 31726
23483 11821 24819 11265
23405 42729 24430 41809
43051 38505 43622 37424
2482 41123 3458 40231
27569 48853 28027 47282
9735 17739 10573 16966
35803 35921 36551 34984
17134 26631 17971 25629
39649 33600 39956 32653
43034 45444 43491 44455
35383 6441 35996 5765
14945 45984 16398 45549
49330 11239 50000 10514
6478 28305 6911 27020
46865 21551 47891 21225
427 6209 1603 5547
2366 9840 3132 8941
30668 34021 31774 33295
15079 28894 16190 28476
24563 48853 26022 48257
26177 10646 26812 9837
4792 49310 5383 48712
17418 44710 17922 44009
6485 46704 7098 45824
13417 9772 14189 8815
25505 17846 26310 17009
25249 6327 25769 4713
14604 6573 16351 6256
10445 6972 11428 6211
44744 45403 45334 44530
0 20082 962 19120
34658 29519 35585 28519
44117 7849 45533 7505
16766 34709 17510 33708
14512 48091 14945 46788
40259 23833 40811 22479
28027 31305 29028 30567
44025 33178 44371 31912
3396 21147 4783 20494
46372 13525 46768 12593
15928 47314 16398 45984
8365 49592 9745 49296
7802 20312 8300 19050
34653 44568 35331 43657
43384 9810 44756 9354
24085 39323 24444 38183
8282 672 9076 0
42111 5985 43131 5553
43191 49008 43658 47702
23831 19821 25505 19539
32470 17613 33557 17009
28345 26994 29045 26120
42536 14056 42830 12593
5822 21089 6585 20312
16351 4795 17151 4237
49146 40319 50000 39594
1508 39171 2482 38867
25076 39384 25870 38183
28021 15795 29338 15182
18876 9399 20366 9035
47055 4228 48195 3449
26310 18556 27294 17868
10215 25300 11314 24523
9281 32123 10068 31674
15640 18800 16445 17952
17723 13313 18876 12716
12140 11142 13417 10389
16503 39685 17180 38803
10660 6211 10990 4747
33934 18556 34400 17009
25634 24108 27089 23496
45173 26581 45757 25218
26177 12593 27597 12257
23235 40819 24085 40135
45820 34333 46876 33521
28227 9801 28638 8700
14189 10841 15078 10084
35876 27192 36609 26640
29997 50000 30666 48920
44750 4227 45100 3144
31912 42804 33021 42396
48023 44475 48651 43262
14403 17009 15317 15988
18219 3577 18917 2640
11428 7094 12787 6416
29962 6117 30814 5718
13417 37278 13778 36002
26882 36411 28027 36032
11314 15870 11897 14850
7077 27020 7881 26364
29045 26006 29464 24519
31921 44429 32641 43998
43635 44455 44071 43296
30668 33295 32764 32982
43491 45444 44252 44455
48895 45460 50000 44941
12256 49330 13417 48620
22959 43650 23582 42729
30666 48947 31170 48251
784 31505 1568 30803
10850 2652 12074 2374
2321 30768 3396 30167
12889 13308 13417 12216
33379 50000 34799 49686
14951 39042 16503 38547
48942 3106 49637 2566
9195 24833 10215 24219
34400 18556 34947 17009
47443 41924 48023 41196
7550 35890 8591 35149
10850 2374 11582 1329
399 25786 1220 24967
16351 13084 17723 12682
32663 48947 33379 48251
26548 3297 27398 2465
23483 3264 23970 2024
25748 26923 27002 26626
38819 33600 39649 32653
25230 32774 26442 32205
3019 15854 3396 13826
2992 45009 3496 43601
33155 1332 34252 997
36572 14147 37772 13357
36376 20549 37070 19827
24372 46291 25056 45418
22811 31144 23888 30303
26453 19313 27354 18556
23888 30166 24702 29638
14403 36002 15396 35357
16875 47314 17418 46619
26504 49482 28027 48853
41811 28635 42726 27709
31889 3742 33155 3356
25747 29433 26612 28894
19453 15338 20126 14391
44919 40327 45444 39198
7926 21258 9735 20939
10024 879 11367 442
42830 16292 44505 15748
26022 47792 26867 47282
9827 42157 10339 40691
18112 20275 18903 19276
9453 45727 10148 44876
16503 40097 18649 39685
23211 24519 23527 22498
16682 41238 17643 40758
5061 45128 6443 44882
23970 3264 25197 2790
13770 4237 14302 2974
0 9332 779 8666
4829 1390 5418 0
15633 4237 16397 3099
32781 10326 33944 9781
26190 34480 26890 33708
46155 35595 46876 34604
31061 11042 32245 10394
23582 43650 24048 42729
19863 36932 20571 36403
10215 26084 11314 25300
48035 30924 49091 30637
20267 49671 21312 48772
4673 10876 5822 10460
5159 27845 5822 27203
13417 31321 14880 30834
13417 38183 14134 37278
3807 32162 4239 30971
46876 48250 47658 47298
25904 13487 26841 12593
35938 4713 37365 4091
13417 42422 14266 41809
15225 7439 15720 6573
26171 23057 26445 21948
23888 31726 24702 30626
21235 21460 22258 20648
18161 39685 18649 38803
40259 21292 41811 20700
46876 50000 47576 48974
33175 34197 33889 33295
38764 44272 40013 43897
32291 17009 33031 16031
2422 29406 3396 29011
10955 37788 11314 36540
19746 41353 20701 40488
35938 4091 37365 3774
46876 36093 47324 34465
22775 28097 23786 27457
48195 5045 48942 4549
5822 10368 6577 9311
28259 20648 29056 19724
27668 17009 28019 16001
1339 18713 1991 17761
29860 31305 30668 30567
19011 32316 19911 31571
24702 30509 25747 29639
47583 9517 48346 8841
35206 24519 35846 23926
35246 37993 35584 36942
20589 20893 21235 19902
26310 17418 27294 17009
36308 45940 37309 45290
13417 27398 14257 26899
3243 12441 3705 11545
12459 37779 12775 36200
46876 48974 47945 48250
35975 31979 37772 31452
45481 23034 46030 21551
45100 3105 46595 2566
28259 19724 29056 18556
2864 7171 3410 6140
36572 17009 37772 16618
41811 18847 42667 17985
45820 34604 46876 34333
33021 38387 33933 37501
21708 24519 22497 23609
38263 10035 39072 9290
30666 38201 31291 36942
37772 28400 39172 27965
48942 5464 50000 4564
41811 27329 43156 26618
38645 49548 39317 48319
29361 32908 29916 31305
18430 34747 19028 33708
2536 28408 3396 27856
10476 39260 10906 37788
21304 9399 21719 7355
40850 14092 41811 13555
33337 15244 34039 13932
11314 27194 12062 26378
29270 12593 30121 11602
2709 34323 3396 33004
43034 43296 44071 42832
49171 26017 50000 25220
13417 46584 14512 46233
26712 8700 27286 7500
3396 24734 5020 24292
28373 44135 28997 43648
5159 27203 5822 26401
37365 3522 37848 1951
7759 33774 9281 33368
23483 15095 24105 14361
35245 33352 35975 32417
44071 43936 44744 42832
1037 43601 2510 42971
26432 41809 28027 41462
25634 23496 27089 23057
13417 6560 14604 6256
34412 27866 35396 27406
14658 37232 15176 36002
41811 20914 42316 19451
10990 6211 11428 4747
28997 44135 30666 43711
38263 16308 38813 15071
21873 2293 22341 738
5822 26410 6455 25679
48346 10514 49187 9574
39702 8866 41099 8412
46090 44656 46559 43336
32498 37581 33021 36942
377 46595 1177 45655
45444 40327 46377 39765
36572 15630 37204 14723
29045 27049 29669 26006
33448 44568 34653 44235
41811 37004 43051 36506
23637 34856 24511 34416
20621 29941 20930 28894
8978 8454 10272 7867
2792 8225 3410 7171
35396 26640 36236 26043
11314 18078 12222 17609
7215 42216 7550 41313
8886 36864 9309 35890
35419 19126 36405 18556
46865 21225 47891 20424
35996 6441 37365 5863
44919 39198 45606 38391
33379 47799 33825 46435
28691 4713 28974 3356
14129 48091 14512 47000
8017 16577 8651 15197
18475 30181 19911 29648
12787 5770 13417 4747
19861 17412 20560 17009
39702 10035 40105 8866
22811 31726 23888 31144
22541 48082 23848 47495
8282 8454 8978 7697
17810 30181 18475 29648
14945 50000 15596 49114
5105 33579 5822 32608
12775 37029 13417 36200
43384 12593 44329 11962
23786 28180 24769 27457
49245 21551 50000 20974
29012 22284 29826 21588
43022 2566 43912 1940
11667 40319 12352 39069
13712 45148 14329 44009
7318 9329 8282 8761
13417 5747 13873 4237
41811 15362 42155 14056
11314 42940 12352 42680
37070 27490 37772 26640
11428 11984 12889 11417
10578 42157 10882 40691
4673 11708 5822 10876
16901 27771 17859 27186
37772 25104 38495 24449
26618 6077 27286 4713
3396 30086 4239 29266
12889 14091 13417 13308
31325 14861 32291 14127
30636 36942 31774 36108
17510 34747 18430 33708
41099 7031 41765 5985
11314 46787 11744 45898
4792 48712 5383 47513
26334 30834 26612 29433
37772 46598 38446 45463
40245 789 41099 0
3113 37350 3843 36499
46531 10514 47042 9900
41811 42354 42728 41542
35349 30721 35585 29519
37204 15630 37772 14723
43868 13844 44505 12593
7077 25156 7881 24219
47576 50000 47945 48974
8733 6211 9455 5203
11314 44330 12737 43980
1561 12805 2366 12106
24972 24519 25634 23923
16951 20713 17374 19454
11582 2374 12074 1329
39888 42832 40702 41943
27183 30923 28027 30281
26116 20648 26453 19350
23810 45183 24372 43650
22864 36932 23234 34856
18917 5451 19579 4365
1611 8478 2366 7682
26890 34391 28027 33708
46380 28092 48208 27681
34685 7476 35451 6441
46876 37438 47728 36924
18218 48339 19342 47495
46876 44475 47517 43352
16707 42453 17391 41809
13417 17952 14714 17325
11314 21609 12193 20887
17354 9069 17992 8418
40105 10035 40410 8866
36276 30721 37772 30145
49187 10514 50000 9754
26785 26626 27608 25509
11314 47125 12765 46787
22323 7355 23483 6699
10272 8454 11428 7904
49030 13221 50000 12593
23483 13606 24622 13242
41371 20314 41811 18454
4282 1390 4829 0
27597 9801 28227 8700
27543 39432 28027 38183
30666 43489 31921 42804
30457 20648 32235 20312
18188 35315 19863 34747
1051 28166 1796 27464
42855 34229 43529 33178
46865 20424 47565 19451
32235 20098 32724 19439
14945 45549 16398 45222
9745 49506 11314 49120
33031 15910 34039 15244
30684 23259 32235 23057
48469 21199 49245 20455
33803 21016 34418 19827
10528 22417 10899 21074
45334 44863 46090 43801
39888 41387 40702 40407
23483 15650 24168 15095
46876 46728 48031 46218
9780 27002 10469 26321
24460 25380 25000 24519
43515 30946 44057 29616
8242 31003 8856 30422
13417 2974 14302 2421
10186 2613 10850 2005
41647 50000 42664 49612
44578 4957 45484 4227
28296 3356 28894 2402
23964 36452 24511 34856
2321 31418 3396 30768
17794 1020 18248 0
0 1808 1480 1415
42664 49008 43191 47702
33379 49686 34799 49460
27354 20157 28259 19110
18831 44009 19894 43640
49744 14546 50000 13221
38881 12078 39517 11416
1051 36022 2482 35784
45373 27444 46380 26581
37772 17129 39365 16571
49030 15975 50000 15092
41353 45867 42042 44816
5159 25551 5822 24734
3496 46818 3907 46129
21235 24951 22819 24519
41099 10142 42571 9739
5822 9311 6577 8791
4030 8941 4321 7831
2366 6140 3143 5582
33045 23518 33566 22199
36365 9479 37341 9101
32245 7239 33127 6441
13417 11739 15023 11323
35320 10630 35667 9592
2197 45009 2992 44070
18566 46291 18951 45253
46876 45002 48088 44475
17229 28894 17657 27771
36726 30145 37772 29357
37772 33496 38326 32329
46038 48579 46876 47702
34778 26730 35396 25909
6982 3117 7444 2273
9638 11835 10109 11265
36730 45290 37772 44567
5023 30459 5822 29561
12256 50000 13417 49330
16445 18800 17374 17952
36730 44567 37245 43019
37772 16308 38263 15071
43106 4227 43606 3144
31867 31664 32764 30866
43034 44455 43635 43296
33874 8043 34685 7239
31706 30866 32764 30233
30871 14861 31325 13840
44505 15861 45287 14750
7137 14782 7750 14091
16503 22424 17018 21279
20016 47495 21382 47225
45091 29883 45690 29114
16351 14946 18165 14504
9735 16082 10468 15174
32530 50000 33379 48947
12447 805 13417 0
31373 24519 32235 23866
34609 12593 35667 11823
24321 6060 25249 5463
15287 15592 16351 15085
14134 38183 14658 37278
31997 29687 32730 28519
24819 10884 25668 10255
14567 34619 15396 33708
36722 41155 37772 40460
14945 47314 15351 45984
5822 29836 6905 29026
44199 4957 44578 4227
40709 48319 41517 47326
14847 1612 15611 743
26177 12257 26655 11458
48023 42778 48421 41737
49382 44475 50000 43184
9453 43606 10423 42983
48195 5985 48942 5045
782 16702 1420 16197
12763 18464 13417 17268
2366 7171 2864 6140
46380 22155 47476 21551
30693 2152 31533 1047
21235 18841 22610 18315
26712 7500 27286 6753
41099 3288 42133 2566
2366 12441 3243 11545
7259 1851 7713 0
19179 22798 19970 22211
29346 13532 30372 12593
25171 44255 26029 43650
43106 4957 44199 4227
42733 25505 44037 25117
25218 47282 26022 46596
29916 31971 30668 31305
49338 2566 50000 1482
45830 23615 46380 23034
0 18713 1339 18355
6282 14091 7440 13276
3631 9406 4673 8941
39772 20314 40755 19475
25904 14072 26841 13487
23483 14361 24622 13606
26125 45692 27058 44900
31236 5718 31985 4713
24563 47282 25218 46596
27117 22511 28338 21948
44724 9354 45533 8391
22306 22498 23420 21941
0 13520 593 11945
27469 33708 28027 32774
2482 37896 3843 37350
28027 26120 28565 24519
16772 29648 17783 28894
37772 36036 38514 35201
38933 6041 39557 4868
21235 24519 21708 23609
34334 23518 34563 22329
45606 39198 46876 38986
1030 22249 1597 20748
0 39438 968 38584
18219 2640 18917 1612
31146 34460 31774 34021
33753 24519 34702 23518
41099 4957 41827 3736
18485 24190 19179 22856
31651 40786 32341 39853
21665 48422 22541 47495
5081 18307 5822 17473
10063 29726 10834 28760
24563 47589 26022 47282
44122 10531 44756 9810
15078 11323 15584 9609
23420 22498 24631 22283
13417 21217 14360 20286
43622 38505 44919 38191
48985 46879 50000 46218
31115 7938 32245 7450
34685 8482 35559 7883
9827 38399 10476 37788
4192 17473 5822 17027
36236 26640 36526 24519
6828 11835 7630 10737
12352 42102 13150 41628
31867 12593 32245 11042
10272 7448 11428 6972
45525 5985 46595 5620
29543 7450 31170 6975
40914 43756 41469 42832
16190 28894 16679 27771
46595 3449 47117 2566
19990 8260 20366 7355
15924 36309 17817 36002
17817 37079 18705 36002
21544 12985 22410 11888
782 16197 1420 15155
25493 2024 26079 1034
8721 35149 9281 33774
38839 18140 40181 17715
15079 26511 15740 25589
44475 7505 44988 5985
16398 45505 17418 44888
14067 34619 14567 33708
47728 37101 48635 36093
20456 39866 20729 38183
8679 24219 9631 23715
3441 1937 4282 1326
33048 18556 33557 17613
41647 49612 42664 48810
28027 34900 28793 33974
19784 26631 20291 25679
